0.2858241	52.2016072	400
0.2803084	52.1922106	400
0.2745287	52.1823392	400
0.2773279	52.1734984	400
0.284571	52.1638371	400
0.2883475	52.1541091	400
0.2850355	52.144215	400
0.2815674	52.1339194	400
0.2772169	52.1238983	400
0.2706133	52.1140463	400
0.2642672	52.1045019	400
0.2605164	52.0959211	400
0.2575563	52.0890096	400
0.2536242	52.0797137	400
0.249102	52.0707785	400
0.2437751	52.0607763	400
0.2385394	52.0510423	400
0.2253644	52.0460244	400
0.2112238	52.0406066	400
0.1975928	52.0354787	400
0.1965039	52.0260131	400
0.19549	52.0172719	400
0.1930921	52.0088955	400
0.1862042	51.9991931	400
0.1794075	51.9894953	400
0.1728146	51.9801423	400
0.1657282	51.9700569	400
0.1588617	51.9602933	400
0.150504	51.9514731	400
0.1394426	51.9443641	400
0.1308021	51.9388066	400
0.1240796	51.9358157	400
-0.7245439	52.2369844	400
-0.7208521	52.2279319	400
-0.7151597	52.2189245	400
-0.7059823	52.2110495	400
-0.6969797	52.2033232	400
-0.6880884	52.1956911	400
-0.6797249	52.1873258	400
-0.6727082	52.1782411	400
-0.6685454	52.1700363	400
-0.6640715	52.1611785	400
-0.6599612	52.1532634	400
-0.6572265	52.151575	400
-0.6463689	52.1447941	400
-0.6357367	52.1383018	400
-0.6250293	52.131644	400
-0.6140644	52.1248995	400
-0.6030674	52.1181343	400
-0.5908124	52.1120191	400
-0.5796442	52.1064633	400
-0.5683918	52.1007586	400
-0.5555279	52.0943852	400
-0.5516697	52.0863202	400
-0.5508357	52.0783128	400
-0.5514045	52.0708767	400
-0.543782	52.0635342	400
-0.5358328	52.0558885	400
-0.529129	52.0518913	400
-0.5202166	52.0488621	400
-0.5159735	52.0429463	400
-0.5154845	52.0333078	400
-0.5168533	52.0235609	400
-0.5180657	52.0146607	400
-0.5202758	52.0053559	400
-0.5223787	51.9959236	400
-0.5191615	51.9869871	400
-0.5129408	51.9783961	400
-0.5074334	51.9690757	400
